tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,airportid_1,airportid_2,airport_1,airport_2,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table1a,2015,2,33214,30852,"San Antonio, TX","Washington, DC (Metropolitan Area)",1407,14683,10821,SAT,BWI,493.6263736,249.7040294,WN,0.795859305,250.5794965,US,0.026936776,236.853719
Table1a,2015,2,33214,30852,"San Antonio, TX","Washington, DC (Metropolitan Area)",1407,14683,11278,SAT,DCA,322.967033,278.7869003,AA,0.35420211,272.0143132,WN,0.329703981,265.4650155
Table1a,2015,2,33214,30852,"San Antonio, TX","Washington, DC (Metropolitan Area)",1407,14683,12264,SAT,IAD,199.5604396,339.7995595,UA,0.708700441,355.8319347,AA,0.105176211,283.0544503
Table1a,2015,2,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",1482,14683,13796,SAT,OAK,79.45054945,283.037621,WN,0.800829876,278.3512953,DL,0.091286307,268.8151515
Table1a,2015,2,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",1482,14683,14771,SAT,SFO,240.1098901,298.9159725,UA,0.474599542,315.0718419,WN,0.234324943,265.5466797
Table1a,2015,2,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",1482,14683,14831,SAT,SJC,94.28571429,286.8904429,WN,0.678321678,275.0321306,US,0.092074592,262.1556962
Table1a,2015,2,33214,33195,"San Antonio, TX","Tampa, FL (Metropolitan Area)",972,14683,15304,SAT,TPA,253.1868132,209.3098524,WN,0.6875,202.9460227,UA,0.119357639,198.0418182
Table1a,2015,2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",787,13244,10821,MEM,BWI,287.8021978,162.4991982,WN,0.734631539,153.9216216,WN,0.734631539,153.9216216
Table1a,2015,2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",787,13244,11278,MEM,DCA,273.0769231,234.78,US,0.555734406,242.3719044,AA,0.127967807,220.6213836
Table1a,2015,2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",787,13244,12264,MEM,IAD,115.3846154,134.1782857,F9,0.701904762,85.76255088,F9,0.701904762,85.76255088
Table1a,2015,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",1002,13244,11618,MEM,EWR,207.5824176,320.8843303,UA,0.700899947,340.6272659,WN,0.048173637,207.6527473
Table1a,2015,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",1002,13244,12197,MEM,HPN,11.86813187,286.4046296,US,0.398148148,261.2069767,US,0.398148148,261.2069767
Table1a,2015,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",1002,13244,12391,MEM,ISP,4.505494505,214.1195122,WN,0.87804878,210.75,WN,0.87804878,210.75
Table1a,2015,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",1002,13244,12478,MEM,JFK,48.35164835,225.5527273,US,0.381818182,201.35,US,0.381818182,201.35
Table1a,2015,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",1002,13244,12953,MEM,LGA,337.6923077,232.566287,DL,0.413602343,307.3867034,US,0.325414904,176.0038
Table1a,2015,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",1002,13244,15070,MEM,SWF,1.648351648,233.3333333,DL,0.6,253.7777778,US,0.333333333,201.16
Table1a,2015,2,33244,32457,"Memphis, TN","San Francisco, CA (Metropolitan Area)",1807,13244,13796,MEM,OAK,27.69230769,273.3988095,WN,0.80952381,260.5529412,WN,0.80952381,260.5529412
Table1a,2015,2,33244,32457,"Memphis, TN","San Francisco, CA (Metropolitan Area)",1807,13244,14771,MEM,SFO,162.7472527,315.5317353,DL,0.26806212,328.9005038,F9,0.126941256,197.9680851
Table1a,2015,2,33244,32457,"Memphis, TN","San Francisco, CA (Metropolitan Area)",1807,13244,14831,MEM,SJC,42.63736264,330.4667526,AA,0.409793814,346.3132075,WN,0.118556701,306.9695652
Table1a,2015,2,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",859,13244,11697,MEM,FLL,165.3846154,203.2204651,DL,0.391362126,236.8295416,G4,0.19269103,87.99655172
Table1a,2015,2,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",859,13244,13303,MEM,MIA,87.36263736,309.754717,DL,0.388679245,315.7990291,US,0.194968553,298.2896774
Table1a,2015,2,33244,33195,"Memphis, TN","Tampa, FL (Metropolitan Area)",655,13244,15304,MEM,TPA,259.8901099,169.4287949,WN,0.629175476,152.5238575,WN,0.629175476,152.5238575
Table1a,2015,2,33316,30466,"Omaha, NE","Phoenix, AZ",1037,13871,14107,OMA,PHX,525.4945055,200.9389377,WN,0.515056462,192.4595209,WN,0.515056462,192.4595209
Table1a,2015,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",1025,13871,10821,OMA,BWI,97.58241758,263.7668919,WN,0.522522523,262.6357759,WN,0.522522523,262.6357759
Table1a,2015,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",1025,13871,11278,OMA,DCA,351.2087912,234.4437735,WN,0.392991239,209.5644108,WN,0.392991239,209.5644108
Table1a,2015,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",1025,13871,12264,OMA,IAD,65.6043956,238.4065327,WN,0.328308208,204.2515306,WN,0.328308208,204.2515306
Table1a,2015,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",1433,13871,13796,OMA,OAK,89.34065934,215.0746617,WN,0.4600246,309.4735294,G4,0.439114391,85.57142857
Table1a,2015,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",1433,13871,14771,OMA,SFO,174.3956044,293.6006931,UA,0.346565848,340.4543636,F9,0.128544423,160.2377451
Table1a,2015,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",1433,13871,14831,OMA,SJC,75.05494505,299.6118594,WN,0.541727672,283.202973,WN,0.541727672,283.202973
Table1a,2015,2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",1190,13871,14112,OMA,PIE,75.38461538,99.32507289,G4,1,99.32507289,G4,1,99.32507289
Table1a,2015,2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",1190,13871,15304,OMA,TPA,106.8131868,243.4983539,WN,0.387860082,220.5689655,WN,0.387860082,220.5689655
Table1a,2015,2,33342,30466,"Milwaukee, WI","Phoenix, AZ",1460,13342,14107,MKE,PHX,778.4615385,212.8956945,WN,0.576510446,205.7143487,WN,0.576510446,205.7143487
Table1a,2015,2,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",641,13342,10821,MKE,BWI,377.3626374,177.9869249,WN,0.883808969,174.6689621,WN,0.883808969,174.6689621
Table1a,2015,2,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",641,13342,11278,MKE,DCA,593.8461538,161.0396003,WN,0.823834197,156.1589398,WN,0.823834197,156.1589398
Table1a,2015,2,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",641,13342,12264,MKE,IAD,36.48351648,197.5222892,UA,0.578313253,194.6723958,DL,0.301204819,186.052
Table1a,2015,2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,13342,11618,MKE,EWR,269.8901099,234.9282166,UA,0.852198697,234.9099379,AA,0.011807818,215.237931
Table1a,2015,2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,13342,12197,MKE,HPN,9.340659341,240.9576471,DL,0.423529412,235.1222222,UA,0.247058824,222.1809524
Table1a,2015,2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,13342,12391,MKE,ISP,6.153846154,212.8732143,WN,0.892857143,207.76,WN,0.892857143,207.76
Table1a,2015,2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,13342,12478,MKE,JFK,12.30769231,234.5857143,DL,0.6875,222.6181818,DL,0.6875,222.6181818
Table1a,2015,2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,13342,12953,MKE,LGA,870.5494505,191.3442565,WN,0.483716233,159.0610125,WN,0.483716233,159.0610125
Table1a,2015,2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,13342,15070,MKE,SWF,2.747252747,279.928,DL,0.76,263.1842105,DL,0.76,263.1842105
Table1a,2015,2,33342,32457,"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",1845,13342,13796,MKE,OAK,38.35164835,279.2727794,WN,0.868194842,276.4838284,US,0.063037249,267.2409091
Table1a,2015,2,33342,32457,"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",1845,13342,14771,MKE,SFO,484.9450549,220.3968502,WN,0.593927034,213.9322396,WN,0.593927034,213.9322396
Table1a,2015,2,33342,32457,"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",1845,13342,14831,MKE,SJC,51.97802198,285.9097252,WN,0.562367865,277.1657895,DL,0.21564482,268.9088235
Table1a,2015,2,33342,33195,"Milwaukee, WI","Tampa, FL (Metropolitan Area)",1075,13342,15304,MKE,TPA,567.6923077,169.1155052,WN,0.743321719,168.7948698,DL,0.180797522,158.8927195
Table1a,2015,2,33485,30852,"Madison, WI","Washington, DC (Metropolitan Area)",714,13485,10821,MSN,BWI,37.69230769,304.1005831,DL,0.705539359,313.8586777,AA,0.10787172,265.9837838
Table1a,2015,2,33485,30852,"Madison, WI","Washington, DC (Metropolitan Area)",714,13485,11278,MSN,DCA,183.956044,241.9818996,DL,0.582437276,258.3707692,UA,0.281959379,220.8167373
Table1a,2015,2,33485,30852,"Madison, WI","Washington, DC (Metropolitan Area)",714,13485,12264,MSN,IAD,17.47252747,253.2006289,UA,0.647798742,238.6165049,UA,0.647798742,238.6165049
Table1a,2015,2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",819,13485,11618,MSN,EWR,105.6043956,277.3831426,UA,0.688865765,274.8190332,UA,0.688865765,274.8190332
Table1a,2015,2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",819,13485,12197,MSN,HPN,17.03296703,230.3374194,DL,0.638709677,236.9929293,UA,0.219354839,195.0088235
Table1a,2015,2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",819,13485,12478,MSN,JFK,5.934065934,320.6888889,DL,0.611111111,349.3333333,AA,0.277777778,297.4333333
Table1a,2015,2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",819,13485,12953,MSN,LGA,162.8571429,306.9367746,DL,0.68488529,333.3796059,AA,0.101889339,233.1854305
Table1a,2015,2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",819,13485,15070,MSN,SWF,0.659340659,466.9833333,DL,0.833333333,469.76,DL,0.833333333,469.76
Table1a,2015,2,33495,30466,"New Orleans, LA","Phoenix, AZ",1300,13495,14107,MSY,PHX,361.8681319,248.7026116,WN,0.723352566,241.1096138,WN,0.723352566,241.1096138
Table1a,2015,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",998,13495,10821,MSY,BWI,571.978022,212.5348511,WN,0.777521614,212.8887571,WN,0.777521614,212.8887571
Table1a,2015,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",998,13495,11278,MSY,DCA,865.0549451,217.2002922,WN,0.426575203,186.6571471,WN,0.426575203,186.6571471
Table1a,2015,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",998,13495,12264,MSY,IAD,193.4065934,247.2235227,UA,0.826136364,247.9303301,DL,0.097727273,226.2686047
Table1a,2015,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",1218,13495,11618,MSY,EWR,852.8571429,225.8859941,UA,0.571446978,255.0468771,WN,0.272774127,167.0037317
Table1a,2015,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",1218,13495,12197,MSY,HPN,23.73626374,258.4060185,DL,0.648148148,268.9821429,US,0.194444444,242.0261905
Table1a,2015,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",1218,13495,12391,MSY,ISP,23.18681319,240.3208531,WN,0.962085308,239.5950739,WN,0.962085308,239.5950739
Table1a,2015,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",1218,13495,12478,MSY,JFK,803.4065934,238.4193818,B6,0.616057995,234.5251332,B6,0.616057995,234.5251332
Table1a,2015,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",1218,13495,12953,MSY,LGA,799.8901099,229.5544168,DL,0.633740898,239.968437,WN,0.119796675,196.4948394
Table1a,2015,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",1218,13495,15070,MSY,SWF,1.978021978,252.8777778,DL,0.666666667,228.3833333,DL,0.666666667,228.3833333
Table1a,2015,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",1911,13495,13796,MSY,OAK,244.6153846,263.5429919,WN,0.890386343,263.6161453,DL,0.102875112,262.9310044
Table1a,2015,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",1911,13495,14771,MSY,SFO,550.5494505,300.8092415,UA,0.5,327.1826347,WN,0.200199601,262.9856431
Table1a,2015,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",1911,13495,14831,MSY,SJC,85.38461538,307.5256113,WN,0.478764479,289.9736559,WN,0.478764479,289.9736559
Table1a,2015,2,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",488,13495,15304,MSY,TPA,438.5714286,190.8265598,WN,0.890503633,190.0920371,WN,0.890503633,190.0920371
Table1a,2015,2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",2295,14679,10821,SAN,BWI,735.1648352,278.5483408,WN,0.66935725,285.6615007,UA,0.13064275,252.1070938
Table1a,2015,2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",2295,14679,11278,SAN,DCA,517.4725275,301.2451688,AA,0.296028881,327.6756815,WN,0.28095137,235.7778534
Table1a,2015,2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",2295,14679,12264,SAN,IAD,675.4945055,361.3199447,UA,0.549861721,448.6169231,WN,0.304864161,236.4898079
Table1a,2015,2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",447,14679,13796,SAN,OAK,1709.120879,161.4739407,WN,0.980711117,161.5257326,WN,0.980711117,161.5257326
Table1a,2015,2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",447,14679,14771,SAN,SFO,2830.879121,159.4349986,WN,0.414269632,153.5976855,VX,0.314195877,153.3163825
Table1a,2015,2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",447,14679,14831,SAN,SJC,1734.835165,174.5101096,WN,0.976056249,174.4735414,DL,0.010324951,167.197546
Table1a,2015,2,33570,33195,"San Diego, CA","Tampa, FL (Metropolitan Area)",2087,14679,15304,SAN,TPA,245.1648352,321.9406544,WN,0.337516809,301.9381142,US,0.11474675,298.2175781
Table1a,2015,2,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",2437,13931,14747,ORF,SEA,161.2087912,350.361895,DL,0.343558282,363.4396825,WN,0.167689162,311.9044715
Table1a,2015,2,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",2437,14098,14747,PHF,SEA,19.34065934,407.1642045,DL,0.431818182,425.0789474,US,0.409090909,397.0069444
Table1a,2015,2,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",662,13931,13204,ORF,MCO,391.6483516,168.6713524,WN,0.745791246,163.0044394,WN,0.745791246,163.0044394
Table1a,2015,2,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",662,14098,13204,PHF,MCO,37.14285714,217.5097633,US,0.452662722,225.245098,DL,0.414201183,222.3292857
Table1a,2015,2,33667,32457,"Norfolk, VA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2520,13931,13796,ORF,OAK,28.24175824,343.3622568,WN,0.821011673,326.7137441,WN,0.821011673,326.7137441
Table1a,2015,2,33667,32457,"Norfolk, VA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2520,13931,14771,ORF,SFO,121.0989011,370.0568058,UA,0.378402904,361.4860911,WN,0.110707804,314.8213115
Table1a,2015,2,33667,32457,"Norfolk, VA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2520,13931,14831,ORF,SJC,23.40659341,344.4830986,AA,0.319248826,329.9573529,US,0.131455399,316.1357143
Table1a,2015,2,33667,32457,"Norfolk, VA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2520,14098,13796,PHF,OAK,2.417582418,460.5954545,US,0.363636364,376.125,US,0.363636364,376.125
Table1a,2015,2,33667,32457,"Norfolk, VA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2520,14098,14771,PHF,SFO,17.91208791,352.5834356,US,0.496932515,318.6493827,US,0.496932515,318.6493827
Table1a,2015,2,33667,32457,"Norfolk, VA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2520,14098,14831,PHF,SJC,3.296703297,428.7133333,US,0.5,323.24,US,0.5,323.24
Table1a,2015,2,33667,33195,"Norfolk, VA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",722,13931,15304,ORF,TPA,150,227.9767033,DL,0.383882784,225.0877863,WN,0.195604396,223.3104869
Table1a,2015,2,33667,33195,"Norfolk, VA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",722,14098,15304,PHF,TPA,27.91208791,210.0885827,US,0.507874016,202.6837209,US,0.507874016,202.6837209
Table1a,2015,2,33667,33570,"Norfolk, VA (Metropolitan Area)","San Diego, CA",2330,13931,14679,ORF,SAN,304.6153846,339.3242424,DL,0.420634921,358.9707547,WN,0.230519481,284.128482
Table1a,2015,2,33667,33570,"Norfolk, VA (Metropolitan Area)","San Diego, CA",2330,14098,14679,PHF,SAN,16.15384615,357.6435374,US,0.37414966,352.8181818,AA,0.136054422,261.03
Table1a,2015,2,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",846,14193,10821,PNS,BWI,77.8021978,236.8559322,DL,0.459039548,243.2089231,WN,0.290960452,228.3825243
Table1a,2015,2,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",846,14193,11278,PNS,DCA,172.0879121,214.0601533,DL,0.43614304,214.2174231,WN,0.125798212,190.2969543
Table1a,2015,2,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",846,14193,12264,PNS,IAD,52.1978022,244.6644211,DL,0.44,255.8751196,US,0.326315789,228.6309677
Table1a,2015,2,33851,30466,"Oklahoma City, OK","Phoenix, AZ",833,13851,14107,OKC,PHX,225.3846154,259.4123354,WN,0.78742077,256.2309598,UA,0.06923452,239.7866197
Table1a,2015,2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",1180,13851,10821,OKC,BWI,188.1318681,228.3482477,WN,0.716705607,220.8114099,WN,0.716705607,220.8114099
Table1a,2015,2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",1180,13851,11278,OKC,DCA,169.2307692,262.7371429,WN,0.416233766,229.2290172,WN,0.416233766,229.2290172
Table1a,2015,2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",1180,13851,12264,OKC,IAD,95.16483516,292.6915704,UA,0.62817552,314.109375,AA,0.115473441,265.95
Table1a,2015,2,33851,32457,"Oklahoma City, OK","San Francisco, CA (Metropolitan Area)",1384,13851,13796,OKC,OAK,34.17582418,286.3276527,WN,0.839228296,282.9505747,WN,0.839228296,282.9505747
Table1a,2015,2,33851,32457,"Oklahoma City, OK","San Francisco, CA (Metropolitan Area)",1384,13851,14771,OKC,SFO,138.6813187,303.8821712,UA,0.542789223,316.6375182,WN,0.212361331,263.1175373
Table1a,2015,2,33851,32457,"Oklahoma City, OK","San Francisco, CA (Metropolitan Area)",1384,13851,14831,OKC,SJC,41.75824176,301.9876316,WN,0.565789474,293.9683721,WN,0.565789474,293.9683721
Table1a,2015,2,34057,30852,"Portland, OR","Washington, DC (Metropolitan Area)",2358,14057,10821,PDX,BWI,257.3626374,282.2152007,WN,0.400939368,276.0413206,WN,0.400939368,276.0413206
Table1a,2015,2,34057,30852,"Portland, OR","Washington, DC (Metropolitan Area)",2358,14057,11278,PDX,DCA,472.5274725,309.1827674,AS,0.519069767,318.2706093,DL,0.12744186,315.554562
Table1a,2015,2,34057,30852,"Portland, OR","Washington, DC (Metropolitan Area)",2358,14057,12264,PDX,IAD,234.9450549,324.1281572,UA,0.63049579,350.2910237,AA,0.039289055,241.2369048
Table1a,2015,2,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",569,14057,13796,PDX,OAK,970.3296703,157.4176104,WN,0.748471121,162.3645937,AS,0.243148358,141.7136469
Table1a,2015,2,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",569,14057,14771,PDX,SFO,1442.197802,161.8373057,AS,0.585187443,149.500026,AS,0.585187443,149.500026
Table1a,2015,2,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",569,14057,14831,PDX,SJC,1148.241758,157.9523112,AS,0.501100584,158.8399733,WN,0.471432673,156.3812221
Table1a,2015,2,34057,33195,"Portland, OR","Tampa, FL (Metropolitan Area)",2497,14057,15304,PDX,TPA,204.1758242,285.6547901,UA,0.216361679,289.4512438,F9,0.128094726,204.5504202
Table1a,2015,2,34100,30466,"Philadelphia, PA","Phoenix, AZ",2075,14100,14107,PHL,PHX,987.9120879,279.3352725,US,0.683648498,287.5095021,WN,0.182647386,254.5878806
Table1a,2015,2,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,14100,13796,PHL,OAK,79.67032967,327.7158621,WN,0.577931034,322.6651551,WN,0.577931034,322.6651551
Table1a,2015,2,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,14100,14771,PHL,SFO,1370.549451,378.1369869,US,0.534637588,385.1414817,US,0.534637588,385.1414817
Table1a,2015,2,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,14100,14831,PHL,SJC,188.4615385,298.372828,US,0.36851312,289.859019,DL,0.120699708,286.5671498
Table1a,2015,2,34100,33195,"Philadelphia, PA","Tampa, FL (Metropolitan Area)",920,14100,15304,PHL,TPA,1607.692308,154.5153794,US,0.504374573,172.3348421,F9,0.137183869,89.36980568
Table1a,2015,2,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",421,14262,13796,PSP,OAK,2.967032967,251.7037037,US,0.62962963,245.6470588,US,0.62962963,245.6470588
Table1a,2015,2,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",421,14262,14771,PSP,SFO,517.5824176,174.3072187,AS,0.533545648,156.8614007,AS,0.533545648,156.8614007
Table1a,2015,2,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",421,14262,14831,PSP,SJC,2.197802198,262.98,US,0.65,266.6923077,AA,0.25,238.22
